id,link,name,country,genre,status
138397,https://www.metal-archives.com/bands/The_%C3%84th/3540393754,The Äth,Austria,"Groove/Death Metal; Electronic/Nu-Metal/Experimental",On hold
138398,https://www.metal-archives.com/bands/The_%E5%86%A0/3540317354,The 冠,Japan,Groove/Thrash Metal,Active
138399,https://www.metal-archives.com/bands/%C3%9C/3540397417,Ü,Italy,Crust/Melodic Black Metal,Split-up
138400,https://www.metal-archives.com/bands/%C3%9Cbel/3540468310,Übel,Czechia,Black Metal/Grindcore/Punk,Active
138401,https://www.metal-archives.com/bands/%C3%9Cbelkeit/3540452731,Übelkeit,Chile,Black Metal,Active
138402,https://www.metal-archives.com/bands/%C3%9Cberall/3540264568,Überall,Argentina,Gothic Metal,Split-up
138403,https://www.metal-archives.com/bands/%C3%9Cbergang/3540436948,Übergang,Germany,Crossover/Hardcore Punk/Thrash Metal,Active
138404,https://www.metal-archives.com/bands/%C3%9Cberhate/3540341220,Überhate,Mexico,Melodic Death/Thrash/Groove Metal,Active
138405,https://www.metal-archives.com/bands/%C3%9Cbermensch/52927,Übermensch,United States,Black/Thrash Metal,Active
138406,https://www.metal-archives.com/bands/%C3%9Cbermensch/3540347792,Übermensch,Brazil,Black Metal,Active
138407,https://www.metal-archives.com/bands/%C3%9Cbermensch/3540405234,Übermensch,Germany,Metalcore,Active
138408,https://www.metal-archives.com/bands/%C3%9Cberzeugungst%C3%A4ter/3540467548,Überzeugungstäter,Germany,Heavy Metal/RAC,Active
138409,https://www.metal-archives.com/bands/%C3%9Aden/33716,Úden,Chile,"Funeral Doom Metal; Dark Ambient",Active
138410,https://www.metal-archives.com/bands/%C3%9Cden/3540448884,Üden,Chile,Grindcore,Active
138411,https://www.metal-archives.com/bands/%C3%9Cffh%C3%BCf/3540356477,Üffhüf,United States,Black Metal,Active
138412,https://www.metal-archives.com/bands/%C3%9Chtceare/3540433266,Ühtceare,Argentina,Atmospheric Black Metal,Active
138413,https://www.metal-archives.com/bands/%C3%9Air/3540420714,Úir,United Kingdom,Atmospheric Black Metal,Active
138414,https://www.metal-archives.com/bands/%C5%AAkanose/3540418901,Ūkanose,Lithuania,Folk Metal,Active
138415,https://www.metal-archives.com/bands/%C5%ACkche%C4%83ns%C4%83l%C3%A2wit/3540462982,Ŭkcheănsălâwit,Canada,Black Metal,Active
138416,https://www.metal-archives.com/bands/%C3%9Akryt/3540454367,Úkryt,Australia,Black Metal,Active
138417,https://www.metal-archives.com/bands/%C3%9Cksinda_Bunker/3540330882,Üksinda Bunker,United Kingdom,Black Metal,Split-up
138418,https://www.metal-archives.com/bands/%C3%9Alcera/3540375409,Úlcera,Brazil,Thrash Metal,Active
138419,https://www.metal-archives.com/bands/%C3%9Alfarr/3540338709,Úlfarr,United Kingdom,Depressive Black Metal,Active
138420,https://www.metal-archives.com/bands/%C3%9Clfengard/42933,Ülfengard,France,Pagan Black Metal,Active
138421,https://www.metal-archives.com/bands/%C3%9Alfr/3540455090,Úlfr,Mexico,Black Metal,Active
138422,https://www.metal-archives.com/bands/%C3%9Alfsm%C3%BDrr/3540363688,Úlfsmýrr,International,Atmospheric Black Metal,Active
138423,https://www.metal-archives.com/bands/%C3%9Alf%C3%BA%C3%B0/3540440134,Úlfúð,Iceland,Black/Death Metal,Active
138424,https://www.metal-archives.com/bands/%C3%9Blh/3540421534,Ûlh,Spain,Black Metal,Active
138425,https://www.metal-archives.com/bands/%C3%9Altimo_Suspiro/3540455259,Último Suspiro,Japan,Death Metal,Active
138426,https://www.metal-archives.com/bands/%C3%9Altimos_Ritos/3540469348,Últimos Ritos,Spain,Groove Metal,Unknown
138427,https://www.metal-archives.com/bands/%C3%9Cltra_Rapt%C3%B6r/3540443237,Ültra Raptör,Canada,Heavy/Speed Metal,Active
138428,https://www.metal-archives.com/bands/%C3%9Clven_88/3540388723,Ülven 88,Argentina,Black Metal,Active
138429,https://www.metal-archives.com/bands/%C3%9Bngr%C3%BBn/3540451600,Ûngrûn,Netherlands,Black Metal,Active
138430,https://www.metal-archives.com/bands/%C3%9Crd%C3%BCng/27638,Ürdüng,Slovakia,Black Metal,Active
138431,https://www.metal-archives.com/bands/%C3%9Crgsiug/3540330341,Ürgsiug,Estonia,Black Metal,Active
138432,https://www.metal-archives.com/bands/%C3%9Arhrak/3540390892,Úrhrak,Iceland,Atmospheric Black Metal,Active
138433,https://www.metal-archives.com/bands/%C3%9Csik/3540432131,Üsik,United States,Brutal Death Metal,Active
138434,https://www.metal-archives.com/bands/%C3%9At_%C3%A9s_C%C3%A9l/3540327186,Út és Cél,Hungary,Thrash/Death Metal,Split-up
138435,https://www.metal-archives.com/bands/%C5%BDalost/3540459990,Žalost,Australia,Depressive/Post-Black Metal,Active
138436,https://www.metal-archives.com/bands/%C5%BDelezn%C3%A1_ned%C4%9Ble/12821,Železná neděle,Czechia,Heavy Metal,Split-up
138437,https://www.metal-archives.com/bands/%C5%BDelezobeton/73907,Železobeton,Slovenia,Thrash Metal,Active
138438,https://www.metal-archives.com/bands/%C5%BDiv%C3%A1_hudba/105154,Živá hudba,Czechia,Heavy Metal,Split-up
138439,https://www.metal-archives.com/bands/%C5%BDivo_blato/6941,Živo blato,Croatia,"Heavy Metal; Hard Rock",Active
138440,https://www.metal-archives.com/bands/%C5%BDlut%C3%BD_netop%C3%BDr/3540456287,Žlutý netopýr,Czechia,Heavy/Power Metal,Active
138441,https://www.metal-archives.com/bands/%C5%BBmij/3540438662,Żmij,Poland,Black Metal,Active
138442,https://www.metal-archives.com/bands/%C5%BDrec/67178,Žrec,Czechia,Pagan/Folk Metal,Split-up
138443,https://www.metal-archives.com/bands/%C5%BDrieb%C3%A4dlo/3540412483,Žriebädlo,Slovakia,Black Metal,Active
138444,https://www.metal-archives.com/bands/%C5%BBywia/3540406349,Żywia,Poland,Folk Metal,Active
138445,https://www.metal-archives.com/bands/%C5%BBywio%C5%82ak/73855,Żywiołak,Poland,"Psychedelic Folk Metal (early); Folk Rock (later)",Active
138446,https://www.metal-archives.com/bands/%5B%2Csilu%3A%27et%5D/3540259611,[silu:et],Lithuania,Progressive Metal,Changed name
138447,https://www.metal-archives.com/bands/%5BDrain%5D/117723,[Drain],United Kingdom,Industrial Metal,Split-up
138448,https://www.metal-archives.com/bands/%5BEvertrapped%5D/3540313127,[Evertrapped],Canada,Melodic Death Metal,Active
138449,https://www.metal-archives.com/bands/%5BF%C3%BCr%5D/3540417998,[Für],Belarus,Depressive/Post-Black Metal/Ambient,Active
138450,https://www.metal-archives.com/bands/%5BIH8P%5D/3540453116,[IH8P],Ukraine,Black/Thrash Metal/RAС,Active
138451,https://www.metal-archives.com/bands/%5BIn_Mute%5D/3540326381,[In Mute],Spain,Melodic Death Metal,Active
138452,https://www.metal-archives.com/bands/%5BIt%5D/3540426927,[It],Japan,Post-Black Metal,Active
138453,https://www.metal-archives.com/bands/%5BMaua%5D/3540351425,[Maua],Brazil,Technical Death Metal,Active
138454,https://www.metal-archives.com/bands/%5BOmitted%5D/117255,[Omitted],United States,Death Metal/Grindcore,Unknown
138455,https://www.metal-archives.com/bands/%5BPepel%5D/3540374317,[Pepel],Russia,Technical Gothic Metal,Active
138456,https://www.metal-archives.com/bands/%5BSworn%5D/111793,[Sworn],United States,Black Metal/Industrial,Active
138457,https://www.metal-archives.com/bands/%5Bthedaisy%5Danthesis/3540257804,[thedaisy]anthesis,Canada,Death Metal/Metalcore,Changed name
138458,https://www.metal-archives.com/bands/%5Bv.%C4%99.r.%C5%BC%5D/3540472249,[v.ę.r.ż],United States,Sludge/Post-Metal,Active
138459,https://www.metal-archives.com/bands/%7C%7C%7C_-_%7C%7C%7C/3540310159,|||_-_|||,International,Depressive Black Metal,Split-up
138460,https://www.metal-archives.com/bands/%7ELair%7E/3540365286,~Lair~,United States,Avant-garde Black Metal,Unknown
138461,https://www.metal-archives.com/bands/%C2%A1Pendejo%21/3540263703,¡Pendejo!,Netherlands,Stoner/Doom Metal/Rock,Active
138462,https://www.metal-archives.com/bands/%C2%A73B/3540322996,§3B,International,Doom/Gothic Metal,Active
138463,https://www.metal-archives.com/bands/%C7%BC-cyrf/3540471911,Ǽ-cyrf,Finland,Post-Metal/Rock,Active
138464,https://www.metal-archives.com/bands/%C3%86bola/3540386261,Æbola,Mexico,Death Metal,Active
138465,https://www.metal-archives.com/bands/%C3%86bsence/34335,Æbsence,Hungary,Progressive Metal,Active
138466,https://www.metal-archives.com/bands/%C3%86gre/89503,Ægre,Italy,Symphonic Black Metal,Active
138467,https://www.metal-archives.com/bands/%C3%86legy/3540340554,Ælegy,Italy,Symphonic Black Metal,Active
138468,https://www.metal-archives.com/bands/%C3%86mbermoon/54135,Æmbermoon,Germany,Gothic Metal,Active
138469,https://www.metal-archives.com/bands/%C3%86nigma/89445,Ænigma,Italy,Progressive Metal,Active
138470,https://www.metal-archives.com/bands/%C3%86nigmatum/3540449692,Ænigmatum,United States,Black/Death Metal,Active
138471,https://www.metal-archives.com/bands/%C3%86nimus/3540364480,Ænimus,Sweden,Heavy/Thrash Metal,Active
138472,https://www.metal-archives.com/bands/%C3%86olian/3540444956,Æolian,Spain,Melodic Death Metal,Active
138473,https://www.metal-archives.com/bands/%C3%86poch/3540377570,Æpoch,Canada,Progressive Death Metal,Active
138474,https://www.metal-archives.com/bands/%C3%86ra/3540425139,Æra,International,Pagan Black Metal,Active
138475,https://www.metal-archives.com/bands/%C3%86resblod/3540285764,Æresblod,Denmark,Raw Black Metal,Split-up
138476,https://www.metal-archives.com/bands/%C3%86rgewinn/3540449196,Ærgewinn,Italy,Death/Black Metal,Active
138477,https://www.metal-archives.com/bands/%C3%86rgonaut/3540443479,Ærgonaut,Italy,Progressive Metal,Active
138478,https://www.metal-archives.com/bands/%C3%86sah%C3%A6ttr/3540312955,Æsahættr,Canada,Black Metal,Active
138479,https://www.metal-archives.com/bands/%C3%86sir/129415,Æsir,United Kingdom,Symphonic Folk Metal,Changed name
138480,https://www.metal-archives.com/bands/%C3%86sop/3540385192,Æsop,Switzerland,Blackened Post-Metal,Active
138481,https://www.metal-archives.com/bands/%C3%86sthetica/3540426000,Æsthetica,Norway,Psychedelic Doom Metal,Active
138482,https://www.metal-archives.com/bands/%C3%86ternal_Requiem/3540400963,Æternal Requiem,United States,Power Metal,Active
138483,https://www.metal-archives.com/bands/%C3%86ternia/3540308972,Æternia,Serbia,"Progressive/Power Metal (early); Heavy Metal/Hard Rock (later)",Unknown
138484,https://www.metal-archives.com/bands/%C3%86ternum_Infinitus/3540431718,Æternum Infinitus,Sweden,Atmospheric Black Metal,Split-up
138485,https://www.metal-archives.com/bands/%C3%86ther_Realm/3540334458,Æther Realm,United States,Melodic Death/Folk Metal,Active
138486,https://www.metal-archives.com/bands/%C3%86thereal/3540264411,Æthereal,Sweden,Progressive Death Metal,Active
138487,https://www.metal-archives.com/bands/%C3%86theria/3540295047,Ætheria,United States,Symphonic Gothic Metal,Split-up
138488,https://www.metal-archives.com/bands/%C3%86th%C4%95r%C4%ADa_Consc%C4%ADent%C4%ADa/3540437479,Æthĕrĭa Conscĭentĭa,France,Atmospheric Progressive Black Metal,Active
138489,https://www.metal-archives.com/bands/%C3%86therial/3540402402,Ætherial,Australia,Metalcore,Active
138490,https://www.metal-archives.com/bands/%C3%86therion/3540424007,Ætherion,Canada,Groove Metal,Active
138491,https://www.metal-archives.com/bands/%C3%86thyria/9109,Æthyria,United States,Black/Death Metal,Changed name
138492,https://www.metal-archives.com/bands/%C3%86ttir/3540464840,Ættir,Denmark,Melodic Doom Metal/Neofolk,Active
138493,https://www.metal-archives.com/bands/%C3%86vangelist/3540323826,Ævangelist,United States,Black/Death Metal,Disputed
138494,https://www.metal-archives.com/bands/%C3%86vangelist/3540453487,Ævangelist,Finland,Black/Death Metal,Active
138495,https://www.metal-archives.com/bands/%C3%86xilium/3540324611,Æxilium,Italy,Brutal Death Metal,Active
138496,https://www.metal-archives.com/bands/%C3%86xylium/3540414985,Æxylium,Italy,Folk Metal,Active
138497,https://www.metal-archives.com/bands/%C3%86%C3%B0ra/116340,Æðra,United States,Atmospheric/Melodic Black Metal,Active
138498,https://www.metal-archives.com/bands/%C3%86%C3%BEelruna/79893,Æþelruna,United Kingdom,Black Metal/Dark Ambient (early); Symphonic/Pagan/Epic Black Metal (later),Active
138499,https://www.metal-archives.com/bands/%C3%90ubrivo/102043,Ðubrivo,Croatia,Heavy Metal with Punk influences,Active
138500,https://www.metal-archives.com/bands/%C3%98/3540439076,Ø,Finland,Black Metal,Active
138501,https://www.metal-archives.com/bands/%C3%98_Mother/3540472901,Ø Mother,Malaysia,Sludge/Post-Black Metal,Active
138502,https://www.metal-archives.com/bands/%C3%98bscurantist/3540468164,Øbscurantist,Ukraine,Post-Black Metal,Active
138503,https://www.metal-archives.com/bands/%C3%98de_Vinter/3540356319,Øde Vinter,United States,Black Metal,Active
138504,https://www.metal-archives.com/bands/%C3%98delegger/17618,Ødelegger,Germany,Black Metal,Active
138505,https://www.metal-archives.com/bands/%C3%98lten/3540423527,Ølten,Switzerland,Sludge/Post Metal,Active
138506,https://www.metal-archives.com/bands/%C3%98ren/39398,Øren,Sweden,Black Metal,On hold
138507,https://www.metal-archives.com/bands/%C3%98rkenkj%C3%B8tt/103064,Ørkenkjøtt,Norway,Extreme Progressive Metal,Active
138508,https://www.metal-archives.com/bands/%C3%98scillat%C3%B6r/3540358996,Øscillatör,United States,Technical/Progressive Death Metal/Deathcore,Split-up
138509,https://www.metal-archives.com/bands/%C3%98%C3%98Part/3540303817,ØØPart,Mexico,Industrial Black Metal,Split-up
138510,https://www.metal-archives.com/bands/%C3%9Eurs/3540333821,Þurs,International,Black Metal,Active
138511,https://www.metal-archives.com/bands/%C4%90%C3%B4ng_%C4%90%C3%B4/3540316361,Đông Đô,Vietnam,Symphonic Power Metal,Active
138512,https://www.metal-archives.com/bands/%C5%81amacz_Ko%C5%9Bci/49185,Łamacz Kości,Poland,Thrash/Death Metal,Split-up
138513,https://www.metal-archives.com/bands/%C5%81atanu/3540424797,Łatanu,Belarus,Black Metal,Active
138514,https://www.metal-archives.com/bands/%C5%81eb_Prosiaka/3540370097,Łeb Prosiaka,Poland,Grindcore/Crossover,Active
138515,https://www.metal-archives.com/bands/%C5%81ukasz_Radecki/3540372719,Łukasz Radecki,Poland,Thrash/Death Metal/Shred,Active
138516,https://www.metal-archives.com/bands/%C5%81za_Zeschni%C4%99tej_R%C3%B3%C5%BCy/25290,Łza Zeschniętej Róży,Poland,Pagan/Black Metal,Unknown
138517,https://www.metal-archives.com/bands/%CE%91%CE%AF%CE%BC%CE%B1/3540342142,Αίμα,Greece,Black/Death Metal,Split-up
138518,https://www.metal-archives.com/bands/%CE%91%CE%BC%CE%B1%CE%BB%CF%84%CE%B7%CE%B5%CE%B1/129421,Αμαλτηεα,Germany,Gothic/Heavy Metal,Changed name
138519,https://www.metal-archives.com/bands/%CE%91%CE%BD%CE%AC%CF%83%CE%B1_%CE%A3%CF%84%CE%AC%CF%87%CF%84%CE%B7/3540327370,Ανάσα Στάχτη,Greece,Thrash Metal/Hardcore,Split-up
138520,https://www.metal-archives.com/bands/%CE%91%CE%BD%CE%B7%CE%B4%CF%8C%CE%BD%CE%B7/3540312963,Ανηδόνη,France,Progressive Death Metal,Active
138521,https://www.metal-archives.com/bands/%CE%91%CF%84%CE%BF%CF%80%CE%AF%CE%B1/3540474499,Ατοπία,Greece,Progressive Metalcore/Crust Punk,Split-up
138522,https://www.metal-archives.com/bands/%CE%92%CE%AC%CE%BA%CF%87%CE%B5%CE%B9%CE%BF%CF%82/22361,Βάκχειος,Greece,Black Metal,Split-up
138523,https://www.metal-archives.com/bands/%CE%92%CF%81%CF%89%CE%BC%CF%8C%CF%83%CF%84%CE%BF%CE%BC%CE%BF%CE%B9/3540424239,Βρωμόστομοι,Greece,Grindcore,Active
138524,https://www.metal-archives.com/bands/%CE%93%CE%AD%CE%BD%CE%BD%CE%B1_%CE%B1%CF%80%CF%8C_%CE%9A%CF%8E%CE%BB%CE%BF/3540318472,Γέννα από Κώλο,Greece,Brutal Death Metal/Grindcore,Active
138525,https://www.metal-archives.com/bands/%CE%93%CE%BD%CF%8C%CF%86%CE%BF%CF%82/3540445817,Γνόφος,Greece,Black Metal,Active
138526,https://www.metal-archives.com/bands/%CE%94Live/3540382657,ΔLive,Germany,Progressive Death Metal,Active
138527,https://www.metal-archives.com/bands/%CE%94%CE%B7%CE%BC%CE%AE%CF%84%CF%81%CE%B7%CF%82_%CE%9A%CE%B1%CF%84%CE%AE%CF%82/3540335035,Δημήτρης Κατής,Greece,Epic/Symphonic Metal,Active
138528,https://www.metal-archives.com/bands/%CE%95%CE%BA%CF%84%CF%81%CE%BF%CF%80%CE%AE_%CF%84%CF%89%CE%BD_%CE%91%CF%80%CE%B1%CE%BD%CE%B8%CF%81%CE%B1%CE%BA%CF%89%CE%BC%CE%AD%CE%BD%CF%89%CE%BD/3540300536,Εκτροπή των Απανθρακωμένων,Greece,Doom/Death Metal,Split-up
138529,https://www.metal-archives.com/bands/%CE%95%CE%BE%CF%8C%CF%81%CE%B9%CF%83%CF%84%CE%BF%CE%B9/24553,Εξόριστοι,Greece,Epic Progressive Metal; Hard Rock,Active
138530,https://www.metal-archives.com/bands/%CE%95%CF%80%CE%B9%CE%B8%CE%B1%CE%BD%CE%AC%CF%84%CE%B9%CE%BF%CF%82_%CE%A1%CF%8C%CE%B3%CF%87%CE%BF%CF%82/3540337554,Επιθανάτιος Ρόγχος,Greece,Crust/Black Metal,Active
138531,https://www.metal-archives.com/bands/%CE%9A%CE%B1%CF%84%CE%B1%CF%81%CE%B1%CE%BC%CE%AD%CE%BD%CE%BF%CE%B9/31521,Καταραμένοι,Greece,Heavy Metal,Unknown
138532,https://www.metal-archives.com/bands/%CE%9A%CE%B1%CF%87%CE%B1%CE%B3%CE%B3%CE%AD%CE%BB%CE%B9%CE%BF%CE%BD/3540449620,Καχαγγέλιον,Russia,Black Metal,Active
138533,https://www.metal-archives.com/bands/%CE%9A%CE%B5%CE%BD%CF%8C%CF%82/3540438794,Κενός,France,Black Metal,Active
138534,https://www.metal-archives.com/bands/%CE%9A%CF%8C%CE%BA%CE%BA%CE%B1%CE%BB%CE%BF/3540430301,Κόκκαλο,Greece,Heavy Metal,Unknown
138535,https://www.metal-archives.com/bands/%CE%9A%CF%81%CE%AD%CE%B1%CF%82/3540353038,Κρέας,Greece,Death Metal,Split-up
138536,https://www.metal-archives.com/bands/%CE%9B_S_T_R_%CE%9B/3540419358,Λ S T R Λ,Russia,Atmospheric/Avant-garde Black/Death Metal,Active
138537,https://www.metal-archives.com/bands/%CE%9C%CE%AD%CE%BB%CE%B1%CE%B9%CE%BD%CE%B1_%CE%A7%CE%BF%CE%BB%CE%AE/3540445458,Μέλαινα Χολή,Greece,Black Metal,Active
138538,https://www.metal-archives.com/bands/%CE%9C%CE%BD%CE%AE%CE%BC%CE%B1/3540434216,Μνήμα,Greece,Raw Black Metal/Noise,Active
138539,https://www.metal-archives.com/bands/%CE%9C%CF%80%CE%B1%CF%84%CE%BF%CF%85%CF%83%CE%BA%CE%B1/3540458774,Μπατουσκα,Unknown,Black Metal,Active
138540,https://www.metal-archives.com/bands/%CE%9D%CE%B5%CE%BA%CF%81%CE%BF%CE%B4%CE%B1%CE%AF%CE%BC%CF%89%CE%BD/84524,Νεκροδαίμων,Greece,Pagan Black Metal (early); Black Metal/Hardcore Punk (mid); Black Metal (later),Active
138541,https://www.metal-archives.com/bands/%CE%9D%CF%8C%CF%83%CF%84%CE%BF%CE%B9/3540323838,Νόστοι,Greece,Black Metal,Active
